,msPlayed,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,trackName,artistName,genre,type,id,uri,track_href,analysis_url,sentiment_polarity,weighted_score
4115,434598.0,0.939,0.742,5.0,-5.171,0.0,0.0467,0.321,0.0,0.107,0.924,118.978,212360.0,4.0,Smack That,Akon,dance pop,audio_features,2kQuhkFX7uSVepCD3h29g5,spotify:track:2kQuhkFX7uSVepCD3h29g5,https://api.spotify.com/v1/tracks/2kQuhkFX7uSVepCD3h29g5,https://api.spotify.com/v1/audio-analysis/2kQuhkFX7uSVepCD3h29g5,0.0,8.20848804782552e+16
403,212693.0,0.629,0.885,7.0,-4.508,1.0,0.0384,0.0532,0.00252,0.105,0.567,99.881,212693.0,4.0,"Bailamos - From ""Wild Wild West""",Enrique Iglesias,dance pop,audio_features,1ySwd43oWXbrytN2BD0Mhb,spotify:track:1ySwd43oWXbrytN2BD0Mhb,https://api.spotify.com/v1/tracks/1ySwd43oWXbrytN2BD0Mhb,https://api.spotify.com/v1/audio-analysis/1ySwd43oWXbrytN2BD0Mhb,0.1,9621872347176556.0
4375,1342261.0,0.789,0.711,2.0,-4.248,1.0,0.041,0.0332,0.0,0.0876,0.753,112.985,190306.0,4.0,Take You Dancing,Jason Derulo,dance pop,audio_features,59qrUpoplZxbIZxk6X0Bm3,spotify:track:59qrUpoplZxbIZxk6X0Bm3,https://api.spotify.com/v1/tracks/59qrUpoplZxbIZxk6X0Bm3,https://api.spotify.com/v1/audio-analysis/59qrUpoplZxbIZxk6X0Bm3,0.0,2.4183041170849254e+18
2968,231373.0,0.918,0.609,10.0,-5.64,0.0,0.0791,0.0928,0.0,0.139,0.304,128.008,231400.0,4.0,Low (feat. T-Pain),Flo Rida,dance pop,audio_features,0CAfXk7DXMnon4gLudAp7J,spotify:track:0CAfXk7DXMnon4gLudAp7J,https://api.spotify.com/v1/tracks/0CAfXk7DXMnon4gLudAp7J,https://api.spotify.com/v1/audio-analysis/0CAfXk7DXMnon4gLudAp7J,0.0,1.2386198427292118e+16
1257,1295411.0,0.594,0.64,10.0,-6.865,1.0,0.033,0.0169,0.0,0.135,0.492,92.871,170457.0,4.0,Chasing Stars (feat. James Bay),Alesso,dance pop,audio_features,6y6xhAgZjvxy5kR5rigpY3,spotify:track:6y6xhAgZjvxy5kR5rigpY3,https://api.spotify.com/v1/tracks/6y6xhAgZjvxy5kR5rigpY3,https://api.spotify.com/v1/audio-analysis/6y6xhAgZjvxy5kR5rigpY3,0.0,2.1738158031525115e+18
1448,6290659.0,0.672,0.748,11.0,-5.922,0.0,0.0589,0.305,0.0,0.0811,0.964,163.984,202227.0,4.0,Dance with Me Tonight,Olly Murs,dance pop,audio_features,1FSWSs9CL01RCYxXtm08Rf,spotify:track:1FSWSs9CL01RCYxXtm08Rf,https://api.spotify.com/v1/tracks/1FSWSs9CL01RCYxXtm08Rf,https://api.spotify.com/v1/audio-analysis/1FSWSs9CL01RCYxXtm08Rf,0.0,2.4893641542086866e+20
4957,142677.0,0.739,0.586,10.0,-5.079,0.0,0.0472,0.0245,0.000252,0.308,0.444,124.026,142677.0,4.0,Words (feat. Zara Larsson),Alesso,dance pop,audio_features,1bgKMxPQU7JIZEhNsM1vFs,spotify:track:1bgKMxPQU7JIZEhNsM1vFs,https://api.spotify.com/v1/tracks/1bgKMxPQU7JIZEhNsM1vFs,https://api.spotify.com/v1/audio-analysis/1bgKMxPQU7JIZEhNsM1vFs,0.0,2904436642442733.0
3909,571096.0,0.562,0.565,8.0,-5.111,1.0,0.044,0.438,0.0,0.138,0.208,89.862,176566.0,4.0,Sabotage,Bebe Rexha,dance pop,audio_features,4HR4waG9UGpv8via6RHI27,spotify:track:4HR4waG9UGpv8via6RHI27,https://api.spotify.com/v1/tracks/4HR4waG9UGpv8via6RHI27,https://api.spotify.com/v1/audio-analysis/4HR4waG9UGpv8via6RHI27,0.0,1.8626332659589274e+17
3865,2537570.0,0.408,0.868,2.0,-4.438,0.0,0.0837,0.0082,0.0,0.151,0.387,83.469,228533.0,4.0,Runnin',Adam Lambert,dance pop,audio_features,4x3qqSA4cP49oZQXPLnDBe,spotify:track:4x3qqSA4cP49oZQXPLnDBe,https://api.spotify.com/v1/tracks/4x3qqSA4cP49oZQXPLnDBe,https://api.spotify.com/v1/audio-analysis/4x3qqSA4cP49oZQXPLnDBe,0.0,1.6340076816989094e+19
4555,222160.0,0.631,0.927,9.0,-2.787,0.0,0.0332,0.199,0.119,0.148,0.465,123.962,222160.0,4.0,This Is What You Came For,Calvin Harris,dance pop,audio_features,0azC730Exh71aQlOt9Zj3y,spotify:track:0azC730Exh71aQlOt9Zj3y,https://api.spotify.com/v1/tracks/0azC730Exh71aQlOt9Zj3y,https://api.spotify.com/v1/audio-analysis/0azC730Exh71aQlOt9Zj3y,0.0,1.0964721373696e+16
1187,2087555.0,0.623,0.891,7.0,-4.419,0.0,0.0653,0.016,0.0,0.329,0.641,99.987,218557.0,4.0,Calling On Me,Sean Paul,dance pop,audio_features,5I4VsjWxOqN1nWfUpFZFM3,spotify:track:5I4VsjWxOqN1nWfUpFZFM3,https://api.spotify.com/v1/tracks/5I4VsjWxOqN1nWfUpFZFM3,https://api.spotify.com/v1/audio-analysis/5I4VsjWxOqN1nWfUpFZFM3,0.0,9.097326454100479e+18
4234,1930695.0,0.646,0.795,9.0,-3.293,1.0,0.0976,0.0319,0.0,0.267,0.796,89.99,210960.0,4.0,Stereo Hearts (feat. Adam Levine),Gym Class Heroes,dance pop,audio_features,0qOnSQQF0yzuPWsXrQ9paz,spotify:track:0qOnSQQF0yzuPWsXrQ9paz,https://api.spotify.com/v1/tracks/0qOnSQQF0yzuPWsXrQ9paz,https://api.spotify.com/v1/audio-analysis/0qOnSQQF0yzuPWsXrQ9paz,0.0,7.196826213550453e+18
4923,45456.0,0.697,0.621,9.0,-6.886,0.0,0.25,0.0802,0.0,0.162,0.721,81.946,193296.0,4.0,Wiggle (feat. Snoop Dogg),Jason Derulo,dance pop,audio_features,2sLwPnIP3CUVmIuHranJZU,spotify:track:2sLwPnIP3CUVmIuHranJZU,https://api.spotify.com/v1/tracks/2sLwPnIP3CUVmIuHranJZU,https://api.spotify.com/v1/audio-analysis/2sLwPnIP3CUVmIuHranJZU,0.0,93923366178816.4
2020,665105.0,0.807,0.887,1.0,-4.311,0.0,0.0361,0.016,0.000503,0.0811,0.606,122.015,229184.0,4.0,Giant (with Rag'n'Bone Man),Calvin Harris,dance pop,audio_features,5itOtNx0WxtJmi1TQ3RuRd,spotify:track:5itOtNx0WxtJmi1TQ3RuRd,https://api.spotify.com/v1/tracks/5itOtNx0WxtJmi1TQ3RuRd,https://api.spotify.com/v1/audio-analysis/5itOtNx0WxtJmi1TQ3RuRd,0.0,2.9421894787103264e+17
4368,215200.0,0.729,0.675,5.0,-5.292,0.0,0.0286,4.14e-05,0.00126,0.0867,0.74,125.036,215200.0,4.0,Take It Off,Kesha,dance pop,audio_features,0WCiI0ddWiu5F2kSHgfw5S,spotify:track:0WCiI0ddWiu5F2kSHgfw5S,https://api.spotify.com/v1/tracks/0WCiI0ddWiu5F2kSHgfw5S,https://api.spotify.com/v1/audio-analysis/0WCiI0ddWiu5F2kSHgfw5S,0.0,9966135808000000.0
404,14402508.0,0.719,0.844,7.0,-3.529,1.0,0.103,0.0793,0.0,0.0551,0.941,90.951,243240.0,4.0,Bailando - English Version,Enrique Iglesias,dance pop,audio_features,1yM7GIEJ2QniupkEHOyp0a,spotify:track:1yM7GIEJ2QniupkEHOyp0a,https://api.spotify.com/v1/tracks/1yM7GIEJ2QniupkEHOyp0a,https://api.spotify.com/v1/audio-analysis/1yM7GIEJ2QniupkEHOyp0a,0.0,2.98754444838654e+21
3338,189126.0,0.674,0.915,6.0,-3.999,0.0,0.0411,0.0282,0.00337,0.273,0.78,126.038,191293.0,4.0,No Money,Galantis,dance pop,audio_features,6M6Tk58pQvABy6ru66dY3d,spotify:track:6M6Tk58pQvABy6ru66dY3d,https://api.spotify.com/v1/tracks/6M6Tk58pQvABy6ru66dY3d,https://api.spotify.com/v1/audio-analysis/6M6Tk58pQvABy6ru66dY3d,0.0,6764780541692376.0
1081,949746.0,0.73,0.729,4.0,-3.434,0.0,0.0884,0.167,1.39e-06,0.349,0.467,113.011,221820.0,4.0,Break My Heart,Dua Lipa,dance pop,audio_features,017PF4Q3l4DBUiWoXk4OWT,spotify:track:017PF4Q3l4DBUiWoXk4OWT,https://api.spotify.com/v1/tracks/017PF4Q3l4DBUiWoXk4OWT,https://api.spotify.com/v1/audio-analysis/017PF4Q3l4DBUiWoXk4OWT,0.0,8.56687478854213e+17
3078,4771777.0,0.643,0.783,10.0,-6.458,1.0,0.0856,0.047,0.0,0.083,0.579,154.084,163870.0,4.0,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,dance pop,audio_features,7iDa6hUg2VgEL1o1HjmfBn,spotify:track:7iDa6hUg2VgEL1o1HjmfBn,https://api.spotify.com/v1/tracks/7iDa6hUg2VgEL1o1HjmfBn,https://api.spotify.com/v1/audio-analysis/7iDa6hUg2VgEL1o1HjmfBn,0.0,1.0865267390261327e+20
3742,615209.0,0.738,0.74,10.0,-5.844,0.0,0.0814,0.115,0.0,0.117,0.549,119.989,204176.0,4.0,React,The Pussycat Dolls,dance pop,audio_features,0qMAJBLMTshMx03CJkJl6O,spotify:track:0qMAJBLMTshMx03CJkJl6O,https://api.spotify.com/v1/tracks/0qMAJBLMTshMx03CJkJl6O,https://api.spotify.com/v1/audio-analysis/0qMAJBLMTshMx03CJkJl6O,0.0,2.3284560267557434e+17
4007,0.0,0.707,0.861,7.0,-4.225,1.0,0.316,0.1,0.0,0.191,0.795,130.021,199480.0,4.0,Sexy And I Know It,LMFAO,dance pop,audio_features,0obBFrPYkSoBJbvHfUIhkv,spotify:track:0obBFrPYkSoBJbvHfUIhkv,https://api.spotify.com/v1/tracks/0obBFrPYkSoBJbvHfUIhkv,https://api.spotify.com/v1/audio-analysis/0obBFrPYkSoBJbvHfUIhkv,0.5,0.4726
1332,105525.0,0.608,0.798,6.0,-5.092,0.0,0.0432,0.0736,0.0,0.156,0.501,92.943,185360.0,4.0,Cold Water,Major Lazer,dance pop,audio_features,7zsXy7vlHdItvUSH8EwQss,spotify:track:7zsXy7vlHdItvUSH8EwQss,https://api.spotify.com/v1/tracks/7zsXy7vlHdItvUSH8EwQss,https://api.spotify.com/v1/audio-analysis/7zsXy7vlHdItvUSH8EwQss,-0.6,1175076341578125.2
2946,192921.0,0.738,0.85,8.0,-3.049,1.0,0.0642,0.105,0.0,0.23,0.865,98.013,192921.0,4.0,Love Not War (The Tampa Beat),Jason Derulo,dance pop,audio_features,4Lt6GXGzYsa1tgkv3nGSTm,spotify:track:4Lt6GXGzYsa1tgkv3nGSTm,https://api.spotify.com/v1/tracks/4Lt6GXGzYsa1tgkv3nGSTm,https://api.spotify.com/v1/audio-analysis/4Lt6GXGzYsa1tgkv3nGSTm,0.5,7180232600045961.0
2386,772543.0,0.646,0.94,10.0,-2.856,0.0,0.0838,0.0209,0.0,0.0691,0.704,129.011,231787.0,4.0,I Like It,Enrique Iglesias,dance pop,audio_features,4nVyHATevhl5RC6Qmoko5H,spotify:track:4nVyHATevhl5RC6Qmoko5H,https://api.spotify.com/v1/tracks/4nVyHATevhl5RC6Qmoko5H,https://api.spotify.com/v1/audio-analysis/4nVyHATevhl5RC6Qmoko5H,0.0,4.61071188966387e+17
4507,246330.0,0.756,0.77,1.0,-3.502,1.0,0.0343,0.191,0.0,0.178,0.73,119.961,246467.0,4.0,The Sweet Escape,Gwen Stefani,dance pop,audio_features,66ZcOcouenzZEnzTJvoFmH,spotify:track:66ZcOcouenzZEnzTJvoFmH,https://api.spotify.com/v1/tracks/66ZcOcouenzZEnzTJvoFmH,https://api.spotify.com/v1/audio-analysis/66ZcOcouenzZEnzTJvoFmH,0.35,1.4946927244137e+16
2425,422160.0,0.57,0.542,6.0,-8.4,0.0,0.0771,0.409,0.0,0.0879,0.753,110.018,211081.0,4.0,I Wish It Was Me,Etham,singer-songwriter pop,audio_features,5pu1NHwlPjOZVx6tP6IyL0,spotify:track:5pu1NHwlPjOZVx6tP6IyL0,https://api.spotify.com/v1/tracks/5pu1NHwlPjOZVx6tP6IyL0,https://api.spotify.com/v1/audio-analysis/5pu1NHwlPjOZVx6tP6IyL0,0.0,7.5236960733696e+16
2122,315702.0,0.72,0.49,6.0,-6.131,1.0,0.0477,0.597,0.0,0.0827,0.607,108.88,157852.0,4.0,"Hair Toss, Arms Crossed",Mark Ambor,singer-songwriter pop,audio_features,3HzMxBV957tidhL2ft7KXA,spotify:track:3HzMxBV957tidhL2ft7KXA,https://api.spotify.com/v1/tracks/3HzMxBV957tidhL2ft7KXA,https://api.spotify.com/v1/audio-analysis/3HzMxBV957tidhL2ft7KXA,0.0,3.146530889572841e+16
4811,150880.0,0.758,0.574,7.0,-8.049,1.0,0.0436,0.103,1.14e-05,0.229,0.527,121.374,148730.0,4.0,Wasted,Haiden,singer-songwriter pop,audio_features,3k41ZHvuyTv2xCcJMv6O4R,spotify:track:3k41ZHvuyTv2xCcJMv6O4R,https://api.spotify.com/v1/tracks/3k41ZHvuyTv2xCcJMv6O4R,https://api.spotify.com/v1/audio-analysis/3k41ZHvuyTv2xCcJMv6O4R,-0.2,3434749161472000.0
2316,3015141.0,0.462,0.309,8.0,-6.489,1.0,0.0308,0.821,0.0,0.0976,0.374,98.666,214286.0,4.0,House of Cards,Alexander Stewart,singer-songwriter pop,audio_features,1QNt0bhIXWu5XdlXlYI4iI,spotify:track:1QNt0bhIXWu5XdlXlYI4iI,https://api.spotify.com/v1/tracks/1QNt0bhIXWu5XdlXlYI4iI,https://api.spotify.com/v1/audio-analysis/1QNt0bhIXWu5XdlXlYI4iI,0.0,2.741087372000145e+19
3125,360460.0,0.659,0.24,1.0,-13.223,1.0,0.0427,0.705,0.0,0.288,0.264,129.81,180231.0,4.0,Midnight Drives,Munn,singer-songwriter pop,audio_features,0HPBMWDuBuWMB1PzTmEgWO,spotify:track:0HPBMWDuBuWMB1PzTmEgWO,https://api.spotify.com/v1/tracks/0HPBMWDuBuWMB1PzTmEgWO,https://api.spotify.com/v1/audio-analysis/0HPBMWDuBuWMB1PzTmEgWO,0.0,4.6835076625336e+16
378,5617313.0,0.508,0.661,1.0,-3.166,0.0,0.128,0.0111,0.0,0.315,0.699,79.603,172500.0,4.0,Backwards,Alexander Stewart,singer-songwriter pop,audio_features,0DsIoA5io9H9ViOl2YNLcR,spotify:track:0DsIoA5io9H9ViOl2YNLcR,https://api.spotify.com/v1/tracks/0DsIoA5io9H9ViOl2YNLcR,https://api.spotify.com/v1/audio-analysis/0DsIoA5io9H9ViOl2YNLcR,0.0,1.772498478608773e+20
724,497036.0,0.261,0.277,1.0,-8.143,0.0,0.031,0.572,1.4e-06,0.0859,0.0617,179.077,236082.0,3.0,ilym,John K,singer-songwriter pop,audio_features,6iT0ZdQcHwzQDNcAC2oDKX,spotify:track:6iT0ZdQcHwzQDNcAC2oDKX,https://api.spotify.com/v1/tracks/6iT0ZdQcHwzQDNcAC2oDKX,https://api.spotify.com/v1/audio-analysis/6iT0ZdQcHwzQDNcAC2oDKX,0.0,1.2279015190438266e+17
2222,284226.0,0.247,0.449,2.0,-8.54,1.0,0.032,0.274,0.0,0.111,0.357,180.044,142113.0,3.0,Hello World,Mark Ambor,singer-songwriter pop,audio_features,1mAPPpvz8Y7FWlo6NoFS68,spotify:track:1mAPPpvz8Y7FWlo6NoFS68,https://api.spotify.com/v1/tracks/1mAPPpvz8Y7FWlo6NoFS68,https://api.spotify.com/v1/audio-analysis/1mAPPpvz8Y7FWlo6NoFS68,0.0,2.2961032296295176e+16
4197,136815.0,0.765,0.572,11.0,-6.153,0.0,0.128,0.226,0.0,0.192,0.475,140.013,110938.0,4.0,Spinnin,Connor Price,singer-songwriter pop,audio_features,4r0kug4vaNx3d8qyDLhQes,spotify:track:4r0kug4vaNx3d8qyDLhQes,https://api.spotify.com/v1/tracks/4r0kug4vaNx3d8qyDLhQes,https://api.spotify.com/v1/audio-analysis/4r0kug4vaNx3d8qyDLhQes,0.0,2560950265143375.0
720,290630.0,0.958,0.376,8.0,-7.063,1.0,0.0523,0.171,0.0,0.13,0.331,107.964,145316.0,4.0,if we never met,John K,singer-songwriter pop,audio_features,3D2H0RZzOXziswr9UHbpyb,spotify:track:3D2H0RZzOXziswr9UHbpyb,https://api.spotify.com/v1/tracks/3D2H0RZzOXziswr9UHbpyb,https://api.spotify.com/v1/audio-analysis/3D2H0RZzOXziswr9UHbpyb,0.0,2.4548294553047e+16
749,152119.0,0.443,0.535,2.0,-7.477,1.0,0.167,0.718,0.0,0.144,0.345,96.149,152120.0,3.0,late nights and lonely,Suriel Hess,singer-songwriter pop,audio_features,2D1TTiw2pRycUrGamzloUS,spotify:track:2D1TTiw2pRycUrGamzloUS,https://api.spotify.com/v1/tracks/2D1TTiw2pRycUrGamzloUS,https://api.spotify.com/v1/audio-analysis/2D1TTiw2pRycUrGamzloUS,-0.19999999999999998,3520062587101159.0
886,71094.0,0.719,0.495,10.0,-5.889,0.0,0.18,0.0914,3.15e-06,0.104,0.471,84.983,135576.0,4.0,upsides,Nic D,singer-songwriter pop,audio_features,4cwrZdlGau9HsvmqXK44cd,spotify:track:4cwrZdlGau9HsvmqXK44cd,https://api.spotify.com/v1/tracks/4cwrZdlGau9HsvmqXK44cd,https://api.spotify.com/v1/audio-analysis/4cwrZdlGau9HsvmqXK44cd,0.0,359334444898584.4
3185,893303.0,0.586,0.516,1.0,-8.806,0.0,0.0386,0.191,0.0,0.489,0.38,109.928,220918.0,4.0,Moon,Jonah Kagen,singer-songwriter pop,audio_features,1XpAZlfENlrHalIvuhAp9R,spotify:track:1XpAZlfENlrHalIvuhAp9R,https://api.spotify.com/v1/tracks/1XpAZlfENlrHalIvuhAp9R,https://api.spotify.com/v1/audio-analysis/1XpAZlfENlrHalIvuhAp9R,0.0,7.128470841251291e+17
2488,1785020.0,0.335,0.47,1.0,-7.158,1.0,0.0343,0.36,0.0,0.114,0.186,155.912,215832.0,3.0,If You Love Her - feat. Meghan Trainor,Forest Blakk,singer-songwriter pop,audio_features,3yuIvz5stb9v9cljhZ5Zas,spotify:track:3yuIvz5stb9v9cljhZ5Zas,https://api.spotify.com/v1/tracks/3yuIvz5stb9v9cljhZ5Zas,https://api.spotify.com/v1/audio-analysis/3yuIvz5stb9v9cljhZ5Zas,0.5,5.687602800642008e+18
2282,349914.0,0.512,0.524,0.0,-11.294,1.0,0.0377,0.499,0.000135,0.074,0.115,60.005,174958.0,4.0,Hollow,Rowan Drake,singer-songwriter pop,audio_features,3RJzro8ofJNR6iVoCrXh16,spotify:track:3RJzro8ofJNR6iVoCrXh16,https://api.spotify.com/v1/tracks/3RJzro8ofJNR6iVoCrXh16,https://api.spotify.com/v1/audio-analysis/3RJzro8ofJNR6iVoCrXh16,-0.1,4.2843402765163944e+16
3855,137720.0,0.611,0.699,9.0,-5.183,1.0,0.0365,0.117,0.0,0.0632,0.749,154.77,137720.0,4.0,Rum n Tequila,John K,singer-songwriter pop,audio_features,3kSmaObYtsjFbusk0HBBuX,spotify:track:3kSmaObYtsjFbusk0HBBuX,https://api.spotify.com/v1/tracks/3kSmaObYtsjFbusk0HBBuX,https://api.spotify.com/v1/audio-analysis/3kSmaObYtsjFbusk0HBBuX,0.0,2612107475648000.0
4937,998514.0,0.424,0.735,1.0,-6.32,0.0,0.0685,0.0611,0.0,0.178,0.792,117.658,170921.0,4.0,Wish You Did,Jonah Kagen,singer-songwriter pop,audio_features,5kGPIXJQJMLG1FGj38UlMo,spotify:track:5kGPIXJQJMLG1FGj38UlMo,https://api.spotify.com/v1/tracks/5kGPIXJQJMLG1FGj38UlMo,https://api.spotify.com/v1/audio-analysis/5kGPIXJQJMLG1FGj38UlMo,0.0,9.955486213066208e+17
4002,183597.0,0.384,0.504,9.0,-10.779,1.0,0.0652,0.607,0.0,0.0983,0.397,105.371,178339.0,4.0,Settle Down,Fly By Midnight,singer-songwriter pop,audio_features,3GoJ58X4Mqh8xW76GBB1fn,spotify:track:3GoJ58X4Mqh8xW76GBB1fn,https://api.spotify.com/v1/tracks/3GoJ58X4Mqh8xW76GBB1fn,https://api.spotify.com/v1/audio-analysis/3GoJ58X4Mqh8xW76GBB1fn,-0.15555555555555559,6188661680317173.0
3069,3552623.0,0.652,0.526,5.0,-11.804,0.0,0.0765,0.548,0.0,0.141,0.411,75.965,159474.0,4.0,Me & My Friends,Munn,singer-songwriter pop,audio_features,3ZuODl7QqOQWVAOrLZJOsU,spotify:track:3ZuODl7QqOQWVAOrLZJOsU,https://api.spotify.com/v1/tracks/3ZuODl7QqOQWVAOrLZJOsU,https://api.spotify.com/v1/audio-analysis/3ZuODl7QqOQWVAOrLZJOsU,0.0,4.483811736392043e+19
464,230569.0,0.552,0.815,1.0,-2.61,1.0,0.0428,0.119,0.0,0.235,0.814,93.895,232340.0,4.0,Best Damn Thing,Alexander Stewart,singer-songwriter pop,audio_features,6i71yrjuQ9f1zUSVfEChem,spotify:track:6i71yrjuQ9f1zUSVfEChem,https://api.spotify.com/v1/tracks/6i71yrjuQ9f1zUSVfEChem,https://api.spotify.com/v1/audio-analysis/6i71yrjuQ9f1zUSVfEChem,1.0,1.2257523879310008e+16
5017,3944172.0,0.726,0.481,0.0,-8.254,1.0,0.207,0.141,0.0,0.155,0.224,79.978,135000.0,4.0,You Said,Connor Price,singer-songwriter pop,audio_features,2k5rWMAz9RvFS3k3kk3cc5,spotify:track:2k5rWMAz9RvFS3k3kk3cc5,https://api.spotify.com/v1/tracks/2k5rWMAz9RvFS3k3kk3cc5,https://api.spotify.com/v1/audio-analysis/2k5rWMAz9RvFS3k3kk3cc5,0.0,6.135748318421898e+19
1717,5049978.0,0.688,0.406,8.0,-8.485,1.0,0.0428,0.767,2.81e-06,0.126,0.281,121.885,187200.0,4.0,Empty Eyes,Munn,singer-songwriter pop,audio_features,0gGwIl6b1PRp2bE9wCbWa3,spotify:track:0gGwIl6b1PRp2bE9wCbWa3,https://api.spotify.com/v1/tracks/0gGwIl6b1PRp2bE9wCbWa3,https://api.spotify.com/v1/audio-analysis/0gGwIl6b1PRp2bE9wCbWa3,-0.1,1.2878594184233258e+20
1726,150000.0,0.82,0.543,8.0,-8.03,1.0,0.206,0.227,3.31e-06,0.107,0.802,96.917,150000.0,4.0,Enjoy The Weather,Chris James,singer-songwriter pop,audio_features,2JI1pn3PvO3AdV1tKiiATT,spotify:track:2JI1pn3PvO3AdV1tKiiATT,https://api.spotify.com/v1/tracks/2JI1pn3PvO3AdV1tKiiATT,https://api.spotify.com/v1/audio-analysis/2JI1pn3PvO3AdV1tKiiATT,0.4,3375000000000000.0
16,795611.0,0.459,0.214,5.0,-10.66,1.0,0.0403,0.634,0.0,0.125,0.397,163.816,179013.0,4.0,12:45 - Stripped,Etham,singer-songwriter pop,audio_features,4edtsBlaX23OPYmhA4R0GP,spotify:track:4edtsBlaX23OPYmhA4R0GP,https://api.spotify.com/v1/tracks/4edtsBlaX23OPYmhA4R0GP,https://api.spotify.com/v1/audio-analysis/4edtsBlaX23OPYmhA4R0GP,0.0,5.0361926742368416e+17
3894,2153124.0,0.908,0.45,7.0,-7.174,1.0,0.314,0.0608,0.0,0.0663,0.515,108.056,125685.0,4.0,SPLAT,Connor Price,singer-songwriter pop,audio_features,71rw9MB77BR8LHMFZK8gKV,spotify:track:71rw9MB77BR8LHMFZK8gKV,https://api.spotify.com/v1/tracks/71rw9MB77BR8LHMFZK8gKV,https://api.spotify.com/v1/audio-analysis/71rw9MB77BR8LHMFZK8gKV,0.0,9.981760048463491e+18
4738,2043731.0,0.924,0.716,8.0,-7.158,0.0,0.0541,0.0177,1.15e-06,0.128,0.48,119.973,122880.0,4.0,Violet,Connor Price,singer-songwriter pop,audio_features,7IezwtVIJIPC36LpKMR9d7,spotify:track:7IezwtVIJIPC36LpKMR9d7,https://api.spotify.com/v1/tracks/7IezwtVIJIPC36LpKMR9d7,https://api.spotify.com/v1/audio-analysis/7IezwtVIJIPC36LpKMR9d7,0.0,8.536330033346187e+18
1845,15219574.0,0.753,0.448,7.0,-7.534,1.0,0.177,0.458,0.0,0.151,0.516,110.036,156055.0,4.0,Feel Love,Suriel Hess,singer-songwriter pop,audio_features,0F1cmOZH5gdNIDJRfl5Nsi,spotify:track:0F1cmOZH5gdNIDJRfl5Nsi,https://api.spotify.com/v1/tracks/0F1cmOZH5gdNIDJRfl5Nsi,https://api.spotify.com/v1/audio-analysis/0F1cmOZH5gdNIDJRfl5Nsi,0.5,3.525392609630917e+21
2507,2245451.0,0.408,0.338,4.0,-13.626,1.0,0.0431,0.521,0.000639,0.0732,0.1,133.943,177609.0,3.0,In My Room,Chance Peña,singer-songwriter pop,audio_features,7CiDwKE62N6ey3LyG6s7xc,spotify:track:7CiDwKE62N6ey3LyG6s7xc,https://api.spotify.com/v1/tracks/7CiDwKE62N6ey3LyG6s7xc,https://api.spotify.com/v1/audio-analysis/7CiDwKE62N6ey3LyG6s7xc,0.0,1.1321676648822469e+19
592,837239.0,0.654,0.535,9.0,-6.345,1.0,0.299,0.272,0.0,0.0594,0.828,93.786,166795.0,4.0,curve me,clide,singer-songwriter pop,audio_features,5wEEsLCDkK17pSIgFYnapU,spotify:track:5wEEsLCDkK17pSIgFYnapU,https://api.spotify.com/v1/tracks/5wEEsLCDkK17pSIgFYnapU,https://api.spotify.com/v1/audio-analysis/5wEEsLCDkK17pSIgFYnapU,0.0,5.868787044174829e+17
4090,318690.0,0.519,0.256,4.0,-14.184,1.0,0.0444,0.891,0.0,0.181,0.281,122.715,159345.0,4.0,Sky is the Limit,Mark Ambor,singer-songwriter pop,audio_features,1OBK4DltPHWoeilauCyckU,spotify:track:1OBK4DltPHWoeilauCyckU,https://api.spotify.com/v1/tracks/1OBK4DltPHWoeilauCyckU,https://api.spotify.com/v1/audio-analysis/1OBK4DltPHWoeilauCyckU,0.0,3.2367213207909e+16
37,1819808.0,0.512,0.748,10.0,-7.338,1.0,0.0376,0.0908,0.0,0.204,0.338,143.999,198333.0,4.0,24 Hours,Alexander Stewart,singer-songwriter pop,audio_features,1ZGxwxXbpeydURjPS9mrmL,spotify:track:1ZGxwxXbpeydURjPS9mrmL,https://api.spotify.com/v1/tracks/1ZGxwxXbpeydURjPS9mrmL,https://api.spotify.com/v1/audio-analysis/1ZGxwxXbpeydURjPS9mrmL,0.0,6.026660258870362e+18
2404,235090.0,0.733,0.541,7.0,-6.04,1.0,0.0433,0.484,2.51e-05,0.161,0.374,110.075,235091.0,4.0,I Promised,KAYDEN,singer-songwriter pop,audio_features,7C3yCOS26cv5z4hA0fS7rw,spotify:track:7C3yCOS26cv5z4hA0fS7rw,https://api.spotify.com/v1/tracks/7C3yCOS26cv5z4hA0fS7rw,https://api.spotify.com/v1/audio-analysis/7C3yCOS26cv5z4hA0fS7rw,0.0,1.2992791461229e+16
3624,338820.0,0.392,0.0894,3.0,-16.046,1.0,0.0476,0.97,6.06e-05,0.108,0.195,87.641,169410.0,3.0,Places We Won't Walk,Bruno Major,singer-songwriter pop,audio_features,0wfnEetPwlLHmnzhRXvPuk,spotify:track:0wfnEetPwlLHmnzhRXvPuk,https://api.spotify.com/v1/tracks/0wfnEetPwlLHmnzhRXvPuk,https://api.spotify.com/v1/audio-analysis/0wfnEetPwlLHmnzhRXvPuk,0.0,3.8896194604968e+16
